Parameters:
  Sample : H3-0-substrate-I7
  Solvent : <unspecified>
  Comment : 1015 nm
I7

  Exc_Wavelength : 633.8 nm
  Exc_Bandpass : 2.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 820
  Exc_Attenuation : open (5)
  Det_Wavelength : 1015.0 nm
  Det_Bandpass : 21.6 nm
  Det_Polarisation : 54.7 °
  Det_Lens_Position : 0.0 mm
  Det_Attenuation : 100 %
  Det_Grating : 600gr_1250bl (2)
  Detector : IR [PMT]
  Meas_Time : 2400.0 s
  Meas_BinWidth : 8000 ps
  Meas_BaseResolution : 250 ps
  Meas_Stop : 2400.0 s
  Meas_PeakCounts : 41 counts
  Sync_Frequency : 5180 Hz
  Sync_Source : PDL 820
  Signal_Rate : 40 cps
  Start_Date : 30/08/2023
  Start_Time : 15:56:37
  PhotonCounter : TimeHarp 260 N 1040436 0121-0120-02.03
  EasyTau : 2568
  Signal_TrigLevel : 18 mV
  Signal_TrigEdge : true
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_TrigLevel : -50 mV
  Sync_TrigEdge : true
  Sync_Offset : 0 ps
  Sync_SyncDiv : 1 
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.1.2.3 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.7.115 HW:0.1.2.3 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.0.5.61 HW:0.1.2.3 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.5.79 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:1.0.1.2 AUX:0.0.0.0
	DEV(SWT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(ETC):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SMP):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.0.1 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.8.75 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(LSC):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0

Data:
Time [ns]	Intensity [Cnts.]
19936.0001715831	5
19944.0000869799	4
19952.0000023767	4
19959.9999177735	1
19967.9998331703	8
19975.9997485671	5
19983.9996639639	6
19991.9995793607	2
19999.9994947575	6
20007.9994101543	4
20015.9993255511	5
20023.9992409479	10
20031.9991563447	3
20039.9990717415	4
20047.9989871383	3
20055.9989025351	1
20063.9988179319	7
20071.9987333287	5
20079.9986487254	7
20087.9985641222	7
20096.0002985084	8
20104.0002139052	3
20112.000129302	5
20120.0000446988	5
20127.9999600956	3
20135.9998754924	5
20143.9997908892	5
20151.999706286	3
20159.9996216828	5
20167.9995370796	5
20175.9994524764	2
20183.9993678732	2
20191.99928327	7
20199.9991986668	5
20207.9991140636	6
20215.9990294604	7
20223.9989448572	3
20231.998860254	3
20239.9987756507	2
20247.9986910475	3
20255.9986064443	6
20263.9985218411	5
20272.0002562273	7
20280.0001716241	6
20288.0000870209	4
20296.0000024177	3
20303.9999178145	3
20311.9998332113	3
20319.9997486081	4
20327.9996640049	1
20335.9995794017	4
20343.9994947985	5
20351.9994101953	7
20359.9993255921	3
20367.9992409889	9
20375.9991563857	6
20383.9990717825	3
20391.9989871792	1
20399.998902576	7
20407.9988179728	2
20415.9987333696	1
20423.9986487664	5
20431.9985641632	4
20440.0002985494	4
20448.0002139462	3
20456.000129343	3
20464.0000447398	12
20471.9999601366	8
20479.9998755334	3
20487.9997909302	2
20495.999706327	4
20503.9996217238	5
20511.9995371206	3
20519.9994525174	6
20527.9993679142	8
20535.999283311	6
20543.9991987078	6
20551.9991141045	2
20559.9990295013	0
20567.9989448981	3
20575.9988602949	6
20583.9987756917	3
20591.9986910885	3
20599.9986064853	5
20607.9985218821	3
20616.0002562683	3
20624.0001716651	5
20632.0000870619	5
20640.0000024587	8
20647.9999178555	6
20655.9998332523	2
20663.9997486491	0
20671.9996640459	5
20679.9995794427	1
20687.9994948395	3
20695.9994102363	6
20703.999325633	7
20711.9992410298	3
20719.9991564266	3
20727.9990718234	4
20735.9989872202	8
20743.998902617	7
20751.9988180138	9
20759.9987334106	4
20767.9986488074	3
20775.9985642042	3
20784.0002985904	5
20792.0002139872	5
20800.000129384	3
20808.0000447808	1
20815.9999601776	4
20823.9998755744	9
20831.9997909712	2
20839.999706368	5
20847.9996217648	3
20855.9995371616	2
20863.9994525583	3
20871.9993679551	5
20879.9992833519	5
20887.9991987487	3
20895.9991141455	5
20903.9990295423	1
20911.9989449391	6
20919.9988603359	6
20927.9987757327	5
20935.9986911295	6
20943.9986065263	2
20951.9985219231	4
20960.0002563093	6
20968.0001717061	5
20976.0000871029	4
20984.0000024997	6
20991.9999178965	6
20999.9998332933	5
21007.9997486901	3
21015.9996640868	3
21023.9995794836	3
21031.9994948804	2
21039.9994102772	7
21047.999325674	7
21055.9992410708	2
21063.9991564676	5
21071.9990718644	5
21079.9989872612	2
21087.998902658	6
21095.9988180548	6
21103.9987334516	3
21111.9986488484	8
21119.9985642452	3
21128.0002986314	1
21136.0002140282	4
21144.000129425	10
21152.0000448218	3
21159.9999602186	5
21167.9998756154	4
21175.9997910121	10
21183.9997064089	4
21191.9996218057	3
21199.9995372025	7
21207.9994525993	6
21215.9993679961	4
21223.9992833929	6
21231.9991987897	4
21239.9991141865	4
21247.9990295833	6
21255.9989449801	4
21263.9988603769	5
21271.9987757737	5
21279.9986911705	8
21287.9986065673	6
21295.9985219641	7
21304.0002563503	4
21312.0001717471	7
21320.0000871439	5
21328.0000025406	5
21335.9999179374	4
21343.9998333342	3
21351.999748731	3
21359.9996641278	4
21367.9995795246	3
21375.9994949214	5
21383.9994103182	5
21391.999325715	11
21399.9992411118	2
21407.9991565086	7
21415.9990719054	4
21423.9989873022	4
21431.998902699	4
21439.9988180958	6
21447.9987334926	6
21455.9986488894	6
21463.9985642862	0
21472.0002986724	7
21480.0002140691	6
21488.0001294659	1
21496.0000448627	4
21503.9999602595	2
21511.9998756563	5
21519.9997910531	0
21527.9997064499	4
21535.9996218467	5
21543.9995372435	5
21551.9994526403	3
21559.9993680371	5
21567.9992834339	5
21575.9991988307	4
21583.9991142275	5
21591.9990296243	4
21599.9989450211	6
21607.9988604179	4
21615.9987758147	5
21623.9986912115	5
21631.9986066082	3
21639.998522005	7
21648.0002563912	4
21656.000171788	4
21664.0000871848	6
21672.0000025816	6
21679.9999179784	3
21687.9998333752	2
21695.999748772	4
21703.9996641688	1
21711.9995795656	4
21719.9994949624	3
21727.9994103592	5
21735.999325756	4
21743.9992411528	4
21751.9991565496	5
21759.9990719464	6
21767.9989873432	8
21775.99890274	4
21783.9988181368	1
21791.9987335335	3
21799.9986489303	2
21807.9985643271	6
21815.9984797239	4
21824.0002141101	2
21832.0001295069	0
21840.0000449037	4
21847.9999603005	8
21855.9998756973	3
21863.9997910941	6
21871.9997064909	8
21879.9996218877	5
21887.9995372845	6
21895.9994526813	4
21903.9993680781	4
21911.9992834749	7
21919.9991988717	4
21927.9991142685	5
21935.9990296653	6
21943.998945062	5
21951.9988604588	7
21959.9987758556	4
21967.9986912524	4
21975.9986066492	4
21983.998522046	5
21992.0002564322	4
22000.000171829	2
22008.0000872258	0
22016.0000026226	9
22023.9999180194	1
22031.9998334162	6
22039.999748813	8
22047.9996642098	4
22055.9995796066	1
22063.9994950034	5
22071.9994104002	3
22079.999325797	2
22087.9992411938	4
22095.9991565906	5
22103.9990719873	10
22111.9989873841	8
22119.9989027809	2
22127.9988181777	4
22135.9987335745	5
22143.9986489713	1
22151.9985643681	2
22159.9984797649	5
22168.0002141511	4
22176.0001295479	3
22184.0000449447	3
22191.9999603415	4
22199.9998757383	7
22207.9997911351	6
22215.9997065319	4
22223.9996219287	8
22231.9995373255	3
22239.9994527223	3
22247.9993681191	4
22255.9992835158	6
22263.9991989126	7
22271.9991143094	4
22279.9990297062	5
22287.998945103	6
22295.9988604998	3
22303.9987758966	3
22311.9986912934	5
22319.9986066902	3
22327.998522087	7
22336.0002564732	2
22344.00017187	7
22352.0000872668	4
22360.0000026636	4
22367.9999180604	2
22375.9998334572	4
22383.999748854	5
22391.9996642508	2
22399.9995796476	6
22407.9994950444	3
22415.9994104411	1
22423.9993258379	5
22431.9992412347	4
22439.9991566315	2
22447.9990720283	4
22455.9989874251	4
22463.9989028219	5
22471.9988182187	8
22479.9987336155	3
22487.9986490123	3
22495.9985644091	4
22503.9984798059	3
22512.0002141921	4
22520.0001295889	4
22528.0000449857	4
22535.9999603825	6
22543.9998757793	2
22551.9997911761	6
22559.9997065729	5
22567.9996219696	0
22575.9995373664	1
22583.9994527632	4
22591.99936816	7
22599.9992835568	3
22607.9991989536	3
22615.9991143504	1
22623.9990297472	5
22631.998945144	3
22639.9988605408	6
22647.9987759376	8
22655.9986913344	3
22663.9986067312	3
22671.998522128	4
22680.0002565142	11
22688.000171911	3
22696.0000873078	2
22704.0000027046	3
22711.9999181014	0
22719.9998334982	5
22727.9997488949	1
22735.9996642917	3
22743.9995796885	3
22751.9994950853	3
22759.9994104821	2
22767.9993258789	6
22775.9992412757	6
22783.9991566725	4
22791.9990720693	5
22799.9989874661	4
22807.9989028629	5
22815.9988182597	2
22823.9987336565	3
22831.9986490533	3
22839.9985644501	1
22847.9984798469	2
22856.0002142331	1
22864.0001296299	1
22872.0000450267	3
22879.9999604234	7
22887.9998758202	4
22895.999791217	4
22903.9997066138	7
22911.9996220106	4
22919.9995374074	4
22927.9994528042	2
22935.999368201	4
22943.9992835978	5
22951.9991989946	4
22959.9991143914	3
22967.9990297882	4
22975.998945185	2
22983.9988605818	7
22991.9987759786	4
22999.9986913754	2
23007.9986067722	4
23015.998522169	2
23024.0002565552	2
23032.0001719519	4
23040.0000873487	4
23048.0000027455	5
23055.9999181423	4
23063.9998335391	5
23071.9997489359	8
23079.9996643327	1
23087.9995797295	4
23095.9994951263	7
23103.9994105231	5
23111.9993259199	9
23119.9992413167	9
23127.9991567135	5
23135.9990721103	1
23143.9989875071	5
23151.9989029039	3
23159.9988183007	5
23167.9987336975	3
23175.9986490943	4
23183.998564491	3
23191.9984798878	6
23200.000214274	5
23208.0001296708	4
23216.0000450676	4
23223.9999604644	7
23231.9998758612	6
23239.999791258	3
23247.9997066548	4
23255.9996220516	3
23263.9995374484	3
23271.9994528452	3
23279.999368242	3
23287.9992836388	7
23295.9991990356	1
23303.9991144324	6
23311.9990298292	6
23319.998945226	2
23327.9988606228	5
23335.9987760196	3
23343.9986914163	7
23351.9986068131	3
23359.9985222099	5
23367.9984376067	4
23376.0001719929	3
23384.0000873897	4
23392.0000027865	6
23399.9999181833	1
23407.9998335801	3
23415.9997489769	5
23423.9996643737	5
23431.9995797705	5
23439.9994951673	3
23447.9994105641	4
23455.9993259609	4
23463.9992413577	6
23471.9991567545	4
23479.9990721513	9
23487.9989875481	3
23495.9989029448	1
23503.9988183416	3
23511.9987337384	3
23519.9986491352	2
23527.998564532	4
23535.9984799288	2
23544.000214315	4
23552.0001297118	4
23560.0000451086	2
23567.9999605054	7
23575.9998759022	3
23583.999791299	6
23591.9997066958	1
23599.9996220926	3
23607.9995374894	2
23615.9994528862	3
23623.999368283	7
23631.9992836798	4
23639.9991990766	9
23647.9991144734	4
23655.9990298701	5
23663.9989452669	4
23671.9988606637	2
23679.9987760605	3
23687.9986914573	2
23695.9986068541	4
23703.9985222509	4
23711.9984376477	3
23720.0001720339	3
23728.0000874307	4
23736.0000028275	5
23743.9999182243	4
23751.9998336211	4
23759.9997490179	7
23767.9996644147	5
23775.9995798115	4
23783.9994952083	4
23791.9994106051	0
23799.9993260019	3
23807.9992413986	5
23815.9991567954	4
23823.9990721922	2
23831.998987589	2
23839.9989029858	4
23847.9988183826	4
23855.9987337794	4
23863.9986491762	5
23871.998564573	5
23879.9984799698	5
23888.000214356	2
23896.0001297528	5
23904.0000451496	4
23911.9999605464	4
23919.9998759432	6
23927.99979134	4
23935.9997067368	4
23943.9996221336	5
23951.9995375304	3
23959.9994529271	4
23967.9993683239	3
23975.9992837207	6
23983.9991991175	8
23991.9991145143	5
23999.9990299111	4
24007.9989453079	4
24015.9988607047	2
24023.9987761015	3
24031.9986914983	4
24039.9986068951	8
24047.9985222919	5
24055.9984376887	6
24064.0001720749	3
24072.0000874717	1
24080.0000028685	4
24087.9999182653	2
24095.9998336621	3
24103.9997490589	3
24111.9996644557	6
24119.9995798524	5
24127.9994952492	4
24135.999410646	8
24143.9993260428	5
24151.9992414396	3
24159.9991568364	3
24167.9990722332	6
24175.99898763	3
24183.9989030268	3
24191.9988184236	5
24199.9987338204	1
24207.9986492172	3
24215.998564614	4
24223.9984800108	6
24232.000214397	4
24240.0001297938	6
24248.0000451906	4
24255.9999605874	6
24263.9998759842	5
24271.999791381	3
24279.9997067777	6
24287.9996221745	3
24295.9995375713	2
24303.9994529681	5
24311.9993683649	5
24319.9992837617	8
24327.9991991585	6
24335.9991145553	7
24343.9990299521	3
24351.9989453489	3
24359.9988607457	4
24367.9987761425	2
24375.9986915393	2
24383.9986069361	3
24391.9985223329	6
24399.9984377297	4
24408.0001721159	5
24416.0000875127	5
24424.0000029095	1
24431.9999183062	4
24439.999833703	4
24447.9997490998	6
24455.9996644966	3
24463.9995798934	4
24471.9994952902	2
24479.999410687	4
24487.9993260838	10
24495.9992414806	4
24503.9991568774	5
24511.9990722742	8
24519.998987671	1
24527.9989030678	3
24535.9988184646	2
24543.9987338614	2
24551.9986492582	6
24559.998564655	3
24567.9984800518	5
24575.9983954486	6
24584.0001298347	2
24592.0000452315	8
24599.9999606283	6
24607.9998760251	3
24615.9997914219	0
24623.9997068187	3
24631.9996222155	4
24639.9995376123	3
24647.9994530091	5
24655.9993684059	1
24663.9992838027	3
24671.9991991995	1
24679.9991145963	5
24687.9990299931	2
24695.9989453899	8
24703.9988607867	5
24711.9987761835	2
24719.9986915803	6
24727.9986069771	8
24735.9985223738	6
24743.9984377706	2
24752.0001721568	5
24760.0000875536	2
24768.0000029504	2
24775.9999183472	2
24783.999833744	1
24791.9997491408	4
24799.9996645376	5
24807.9995799344	0
24815.9994953312	5
24823.999410728	2
24831.9993261248	2
24839.9992415216	5
24847.9991569184	8
24855.9990723152	3
24863.998987712	6
24871.9989031088	3
24879.9988185056	2
24887.9987339023	4
24895.9986492991	3
24903.9985646959	6
24911.9984800927	5
24919.9983954895	4
24928.0001298757	4
24936.0000452725	5
24943.9999606693	3
24951.9998760661	5
24959.9997914629	3
24967.9997068597	5
24975.9996222565	2
24983.9995376533	6
24991.9994530501	4
24999.9993684469	6
25007.9992838437	0
25015.9991992405	5
25023.9991146373	5
25031.9990300341	7
25039.9989454309	4
25047.9988608276	2
25055.9987762244	4
25063.9986916212	4
25071.998607018	4
25079.9985224148	5
25087.9984378116	4
25096.0001721978	1
25104.0000875946	1
25112.0000029914	2
25119.9999183882	2
25127.999833785	4
25135.9997491818	2
25143.9996645786	8
25151.9995799754	8
25159.9994953722	5
25167.999410769	5
25175.9993261658	4
25183.9992415626	3
25191.9991569594	5
25199.9990723562	3
25207.9989877529	6
25215.9989031497	2
25223.9988185465	4
25231.9987339433	4
25239.9986493401	6
25247.9985647369	2
25255.9984801337	3
25263.9983955305	3
25272.0001299167	5
25280.0000453135	4
25287.9999607103	6
25295.9998761071	5
25303.9997915039	1
25311.9997069007	5
25319.9996222975	2
25327.9995376943	4
25335.9994530911	5
25343.9993684879	3
25351.9992838847	4
25359.9991992814	3
25367.9991146782	5
25375.999030075	2
25383.9989454718	4
25391.9988608686	5
25399.9987762654	4
25407.9986916622	3
25415.998607059	2
25423.9985224558	4
25431.9984378526	5
25440.0001722388	5
25448.0000876356	5
25456.0000030324	3
25463.9999184292	1
25471.999833826	2
25479.9997492228	5
25487.9996646196	4
25495.9995800164	3
25503.9994954132	7
25511.9994108099	6
25519.9993262067	3
25527.9992416035	4
25535.9991570003	4
25543.9990723971	5
25551.9989877939	5
25559.9989031907	3
25567.9988185875	4
25575.9987339843	3
25583.9986493811	2
25591.9985647779	4
25599.9984801747	6
25607.9983955715	5
25616.0001299577	3
25624.0000453545	5
25631.9999607513	4
25639.9998761481	3
25647.9997915449	0
25655.9997069417	6
25663.9996223385	6
25671.9995377352	2
25679.999453132	3
25687.9993685288	4
25695.9992839256	8
25703.9991993224	3
25711.9991147192	3
25719.999030116	8
25727.9989455128	7
25735.9988609096	4
25743.9987763064	6
25751.9986917032	5
25759.9986071	7
25767.9985224968	4
25775.9984378936	7
25784.0001722798	4
25792.0000876766	2
25800.0000030734	5
25807.9999184702	3
25815.999833867	4
25823.9997492637	3
25831.9996646605	1
25839.9995800573	3
25847.9994954541	4
25855.9994108509	2
25863.9993262477	6
25871.9992416445	3
25879.9991570413	3
25887.9990724381	4
25895.9989878349	6
25903.9989032317	1
25911.9988186285	7
25919.9987340253	4
25927.9986494221	7
25935.9985648189	2
25943.9984802157	5
25951.9983956125	7
25960.0001299987	2
25968.0000453955	3
25975.9999607922	4
25983.999876189	3
25991.9997915858	3
25999.9997069826	3
26007.9996223794	6
26015.9995377762	5
26023.999453173	6
26031.9993685698	1
26039.9992839666	4
26047.9991993634	5
26055.9991147602	2
26063.999030157	4
26071.9989455538	3
26079.9988609506	2
26087.9987763474	5
26095.9986917442	4
26103.998607141	4
26111.9985225378	3
26119.9984379346	9
26127.9983533314	2
26136.0000877175	3
26144.0000031143	2
26151.9999185111	3
26159.9998339079	3
26167.9997493047	2
26175.9996647015	2
26183.9995800983	3
26191.9994954951	7
26199.9994108919	2
26207.9993262887	1
26215.9992416855	1
26223.9991570823	5
26231.9990724791	4
26239.9989878759	3
26247.9989032727	5
26255.9988186695	4
26263.9987340663	5
26271.9986494631	4
26279.9985648599	6
26287.9984802566	5
26295.9983956534	6
26304.0001300396	7
26312.0000454364	1
26319.9999608332	5
26327.99987623	3
26335.9997916268	4
26343.9997070236	4
26351.9996224204	8
26359.9995378172	3
26367.999453214	3
26375.9993686108	5
26383.9992840076	3
26391.9991994044	2
26399.9991148012	8
26407.999030198	6
26415.9989455948	6
26423.9988609916	6
26431.9987763884	1
26439.9986917851	2
26447.9986071819	4
26455.9985225787	12
26463.9984379755	2
26471.9983533723	1
26480.0000877585	4
26488.0000031553	1
26495.9999185521	6
26503.9998339489	4
26511.9997493457	8
26519.9996647425	7
26527.9995801393	5
26535.9994955361	4
26543.9994109329	2
26551.9993263297	2
26559.9992417265	7
26567.9991571233	7
26575.9990725201	4
26583.9989879169	3
26591.9989033137	4
26599.9988187104	2
26607.9987341072	2
26615.998649504	5
26623.9985649008	2
26631.9984802976	2
26639.9983956944	3
26648.0001300806	4
26656.0000454774	1
26663.9999608742	3
26671.999876271	5
26679.9997916678	4
26687.9997070646	6
26695.9996224614	4
26703.9995378582	1
26711.999453255	2
26719.9993686518	4
26727.9992840486	3
26735.9991994454	4
26743.9991148422	5
26751.9990302389	4
26759.9989456357	5
26767.9988610325	4
26775.9987764293	9
26783.9986918261	5
26791.9986072229	2
26799.9985226197	4
26807.9984380165	4
26815.9983534133	4
26824.0000877995	7
26832.0000031963	5
26839.9999185931	4
26847.9998339899	6
26855.9997493867	2
26863.9996647835	3
26871.9995801803	6
26879.9994955771	4
26887.9994109739	4
26895.9993263707	3
26903.9992417674	4
26911.9991571642	3
26919.999072561	4
26927.9989879578	4
26935.9989033546	2
26943.9988187514	0
26951.9987341482	2
26959.998649545	3
26967.9985649418	2
26975.9984803386	4
26983.9983957354	4
26992.0001301216	8
27000.0000455184	7
27007.9999609152	3
27015.999876312	2
27023.9997917088	5
27031.9997071056	6
27039.9996225024	8
27047.9995378992	3
27055.999453296	0
27063.9993686927	1
27071.9992840895	4
27079.9991994863	3
27087.9991148831	6
27095.9990302799	4
27103.9989456767	6
27111.9988610735	3
27119.9987764703	4
27127.9986918671	6
27135.9986072639	2
27143.9985226607	1
27151.9984380575	5
27159.9983534543	5
27168.0000878405	4
27176.0000032373	3
27183.9999186341	6
27191.9998340309	2
27199.9997494277	1
27207.9996648245	5
27215.9995802213	10
27223.999495618	5
27231.9994110148	2
27239.9993264116	3
27247.9992418084	1
27255.9991572052	2
27263.999072602	5
27271.9989879988	4
27279.9989033956	4
27287.9988187924	3
27295.9987341892	8
27303.998649586	6
27311.9985649828	4
27319.9984803796	5
27327.9983957764	3
27336.0001301626	10
27344.0000455594	2
27351.9999609562	5
27359.999876353	4
27367.9997917498	2
27375.9997071465	7
27383.9996225433	5
27391.9995379401	7
27399.9994533369	4
27407.9993687337	5
27415.9992841305	3
27423.9991995273	2
27431.9991149241	3
27439.9990303209	3
27447.9989457177	3
27455.9988611145	3
27463.9987765113	3
27471.9986919081	5
27479.9986073049	4
27487.9985227017	6
27495.9984380985	1
27503.9983534953	2
27512.0000878815	1
27520.0000032783	5
27527.999918675	2
27535.9998340718	2
27543.9997494686	6
27551.9996648654	3
27559.9995802622	6
27567.999495659	1
27575.9994110558	6
27583.9993264526	5
27591.9992418494	3
27599.9991572462	8
27607.999072643	7
27615.9989880398	4
27623.9989034366	2
27631.9988188334	8
27639.9987342302	2
27647.998649627	3
27655.9985650238	5
27663.9984804206	4
27671.9983958174	3
27679.9983112142	5
27688.0000456003	3
27695.9999609971	7
27703.9998763939	5
27711.9997917907	4
27719.9997071875	6
27727.9996225843	2
27735.9995379811	4
27743.9994533779	3
27751.9993687747	3
27759.9992841715	5
27767.9991995683	1
27775.9991149651	5
27783.9990303619	5
27791.9989457587	3
27799.9988611555	2
27807.9987765523	5
27815.9986919491	7
27823.9986073459	3
27831.9985227427	3
27839.9984381394	2
27847.9983535362	1
27856.0000879224	5
27864.0000033192	6
27871.999918716	3
27879.9998341128	3
27887.9997495096	5
27895.9996649064	3
27903.9995803032	1
27911.9994957	5
27919.9994110968	2
27927.9993264936	4
27935.9992418904	1
27943.9991572872	3
27951.999072684	1
27959.9989880808	2
27967.9989034776	0
27975.9988188744	4
27983.9987342712	3
27991.9986496679	6
27999.9985650647	4
28007.9984804615	5
28015.9983958583	4
28023.9983112551	6
28032.0000456413	3
28039.9999610381	3
28047.9998764349	2
28055.9997918317	4
28063.9997072285	5
28071.9996226253	3
28079.9995380221	5
28087.9994534189	3
28095.9993688157	6
28103.9992842125	1
28111.9991996093	0
28119.9991150061	4
28127.9990304029	6
28135.9989457997	3
28143.9988611965	4
28151.9987765932	2
28159.99869199	4
28167.9986073868	1
28175.9985227836	5
28183.9984381804	1
28191.9983535772	3
28200.0000879634	4
28208.0000033602	1
28215.999918757	4
28223.9998341538	4
28231.9997495506	7
28239.9996649474	6
28247.9995803442	1
28255.999495741	0
28263.9994111378	2
28271.9993265346	4
28279.9992419314	4
28287.9991573282	2
28295.999072725	2
28303.9989881217	3
28311.9989035185	3
28319.9988189153	5
28327.9987343121	5
28335.9986497089	1
28343.9985651057	1
28351.9984805025	6
28359.9983958993	3
28367.9983112961	3
28376.0000456823	7
28383.9999610791	5
28391.9998764759	2
28399.9997918727	1
28407.9997072695	10
28415.9996226663	6
28423.9995380631	4
28431.9994534599	8
28439.9993688567	5
28447.9992842535	2
28455.9991996502	3
28463.999115047	3
28471.9990304438	7
28479.9989458406	3
28487.9988612374	3
28495.9987766342	4
28503.998692031	7
28511.9986074278	5
28519.9985228246	6
28527.9984382214	4
28535.9983536182	8
28544.0000880044	5
28552.0000034012	9
28559.999918798	4
28567.9998341948	5
28575.9997495916	2
28583.9996649884	4
28591.9995803852	1
28599.999495782	8
28607.9994111788	1
28615.9993265755	4
28623.9992419723	2
28631.9991573691	4
28639.9990727659	3
28647.9989881627	5
28655.9989035595	4
28663.9988189563	7
28671.9987343531	3
28679.9986497499	3
28687.9985651467	3
28695.9984805435	4
28703.9983959403	9
28711.9983113371	5
28720.0000457233	7
28727.9999611201	1
28735.9998765169	5
28743.9997919137	6
28751.9997073105	2
28759.9996227073	2
28767.9995381041	7
28775.9994535008	2
28783.9993688976	5
28791.9992842944	5
28799.9991996912	3
28807.999115088	8
28815.9990304848	3
28823.9989458816	0
28831.9988612784	1
28839.9987766752	3
28847.998692072	4
28855.9986074688	1
28863.9985228656	6
28871.9984382624	4
28879.9983536592	6
28888.0000880454	3
28896.0000034422	2
28903.999918839	4
28911.9998342358	2
28919.9997496326	3
28927.9996650293	2
28935.9995804261	3
28943.9994958229	7
28951.9994112197	2
28959.9993266165	2
28967.9992420133	3
28975.9991574101	5
28983.9990728069	13
28991.9989882037	0
28999.9989036005	2
29007.9988189973	5
29015.9987343941	1
29023.9986497909	6
29031.9985651877	4
29039.9984805845	3
29047.9983959813	5
29055.9983113781	4
29064.0000457643	7
29071.9999611611	5
29079.9998765578	6
29087.9997919546	6
29095.9997073514	3
29103.9996227482	2
29111.999538145	5
29119.9994535418	3
29127.9993689386	4
29135.9992843354	1
29143.9991997322	4
29151.999115129	6
29159.9990305258	2
29167.9989459226	5
29175.9988613194	2
29183.9987767162	3
29191.998692113	2
29199.9986075098	4
29207.9985229066	5
29215.9984383034	5
29223.9983537002	5
29231.9982690969	6
29240.0000034831	5
29247.9999188799	2
29255.9998342767	4
29263.9997496735	3
29271.9996650703	2
29279.9995804671	1
29287.9994958639	4
29295.9994112607	4
29303.9993266575	4
29311.9992420543	4
29319.9991574511	4
29327.9990728479	6
29335.9989882447	3
29343.9989036415	2
29351.9988190383	5
29359.9987344351	3
29367.9986498319	3
29375.9985652287	4
29383.9984806255	3
29391.9983960222	3
29399.998311419	5
29408.0000458052	4
29415.999961202	5
29423.9998765988	3
29431.9997919956	1
29439.9997073924	5
29447.9996227892	0
29455.999538186	3
29463.9994535828	3
29471.9993689796	0
29479.9992843764	5
29487.9991997732	1
29495.99911517	4
29503.9990305668	2
29511.9989459636	3
29519.9988613604	8
29527.9987767572	1
29535.998692154	2
29543.9986075507	4
29551.9985229475	3
29559.9984383443	3
29567.9983537411	6
29575.9982691379	2
29584.0000035241	5
29591.9999189209	5
29599.9998343177	9
29607.9997497145	4
29615.9996651113	4
29623.9995805081	8
29631.9994959049	4
29639.9994113017	1
29647.9993266985	0
